Κατηγορία,Σχολείο,Κωδικός,Διεύθυνση,Περιφερειακή Διεύθυνση,lat,lon,Τύπος,Type
Ιδιωτικά Σχολεία,ΣΥΣΤΕΓΑΖΟΜΕΝΟ ΝΗΠΙΑΓΩΓΕΙΟ - ΣΟΥΧΛΑΚΗ ΣΤΥΛΙΑΝΗ ΚΑΙ ΣΙΑ ΟΕ - ΠΙΤΣΙΡΙΚΟΠΑΡΕΑ,7053049,"Πριαμου 159 και Ιφιγενειας,  13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0354875,23.7080551,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΣΥΣΤΕΓΑΖΟΜΕΝΟ ΝΗΠΙΑΓΩΓΕΙΟ - ΣΧΟΛΗ ΡΑΔΟΥ,7053019,"ΠΡΟΒΕΛΕΓΓΙΟΥ 4,  12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9912647,23.660318,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΣΥΣΤΕΓΑΖΟΜΕΝΟ ΝΗΠΙΑΓΩΓΕΙΟ - ΣΩΤΗΡΙΟΣ ΜΑΓΚΛΑΡΑΣ (ΛΑΚΩΝΙΚΗ ΣΧΟΛΗ),7053007,"ΚΥΠΡΟΥ 45,  12132",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0094457,23.7041824,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΣΥΣΤΕΓΑΖΟΜΕΝΟ ΝΗΠΙΑΓΩΓΕΙΟ - ΤΑΤΣΙΟΥ ΚΩΝΣΤΑΝΤΙΝΑ (ΠΑΙΧΝΙΔΙΑ ΚΑΙ ΟΝΕΙΡΑ),7053055,"ΕΛ. ΒΕΝΙΖΕΛΟΥ 81, ",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,,,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΣΥΣΤΕΓΑΖΟΜΕΝΟ ΝΗΠΙΑΓΩΓΕΙΟ - ΦΩΤΕΙΝΟΣ ΓΕΩΡΓΙΟΣΠΡΟΣΧΟΛΙΚΗ ΑΓΩΓΗ ΦΩΤΕΙΝΟΥ.,7053023,"ΑΙΤΩΛΟΥ 4,  13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0534302,23.7082817,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΣΥΣΤΕΓΑΖΟΜΕΝΟ ΝΗΠΙΑΓΩΓΕΙΟ - ΧΑΛΚΙΑΣ ΓΕΩΡΓΙΟΣ,7053047,"ΗΛΙΑ ΒΕΝΕΖΗ 37,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0048897,23.6615056,Ιδωτικό,Private
Νηπιαγωγεία,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9051313,"ΠΑΠΑΔΙΑΜΑΝΤΗ ΚΑΙ ΔΕΛΗΓΙΑΝΝΗ,  12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9943719,23.6524281,Δημόσιο,Public
Νηπιαγωγεία,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9051514,"ΝΑΥΑΡΙΝΟΥ 4,  13562",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0338686,23.7231201,Δημόσιο,Public
Νηπιαγωγεία,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050987,"ΗΡΑΚΛΕΙΟΥ ΚΑΙ ΜΕΛΕΤΗ 8,  13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.04284120000001,23.7094875,Δημόσιο,Public
Νηπιαγωγεία,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9051928,"ΜΑΚΕΔΟΝΙΑΣ 32 & ΑΛΙΕΝΤΕ,  13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0584558,23.7200035,Δημόσιο,Public
Νηπιαγωγεία,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050840,"ΦΙΛΙΚΩΝ ΚΑΙ ΑΠΠΙΑΝΟΥ 2,  12131",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0026585,23.6950702,Δημόσιο,Public
Νηπιαγωγεία,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9051425,"ΣΠΑΡΤΗΣ 56,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0332801,23.6866519,Δημόσιο,Public
Νηπιαγωγεία,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051434,"ΟΔΥΣΣΕΩΣ 6,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0130822,23.6642226,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9051459,"ΚΑΡΑΟΛΗ ΚΑΙ ΛΥΚΟΥΡΓΟΥ 9,  12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9505191,23.6773089,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9051927,"ΚΡΥΟΝΕΡΙΟΥ 2-4,  13562",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0406898,23.7287786,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050983,"ΖΗΝΩΝΟΣ ΚΑΙ ΠΡΟΜΗΘΕΩΣ 1,  12241",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9827838,23.6766962,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051061,"ΠΟΛΥΓΥΡΟΥ ΚΑΙ ΚΗΦΙΣΣΟΥ 2,  13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0413439,23.713575,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9521204,"ΑΓ ΝΙΚΟΛΑΟΥ 27 & ΑΡΑΧΩΒΗΣ 15,  13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0506607,23.6951442,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050841,"ΘΕΤΙΔΟΣ 6 ΚΑΙ ΠΗΛΕΩΣ,  12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0197555,23.6823977,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9051458,"ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ ΚΑΙ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.03787459999999,23.6852893,Δημόσιο,Public
Νηπιαγωγεία,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051460,"ΚΟΜΝΗΝΩΝ 39,  12462",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0162784,23.6334923,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9051529,"ΛΗΜΝΟΥ ΚΑΙ ΜΑΚΑΡΙΟΥ,  12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,39.9198413,25.141484,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9520558,"ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ ΚΑΙ ΑΡΤΑΣ 2,  13562",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,,,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050984,"ΑΓΙΑΣ ΜΑΡΙΝΗΣ 15,  12244",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9954358,23.6670274,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051062,"ΞΥΛΟΚΑΣΤΡΟΥ 2 & ΦΛΕΒΑΣ,  13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.01920399999999,23.7116545,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9521570,"ΤΕΡΜΑ ΑΘ. ΔΙΑΚΟΥ,  13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0617317,23.7126572,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050766,"ΠΑΡΝΗΘΟΣ 106,  12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0054559,23.6818709,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9051636,"ΒΑΛΤΕΤΣΙΟΥ 25,  13232",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.98432950000001,23.7366209,Δημόσιο,Public
Νηπιαγωγεία,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051516,"ΛΑΚΩΝΙΑΣ 19,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0061679,23.6662598,Δημόσιο,Public
Νηπιαγωγεία,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9051632,"ΡΑΙΔΕΣΤΟΥ 2,  12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9951095,23.6628888,Δημόσιο,Public
Νηπιαγωγεία,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051224,"ΠΕΡΓΑΜΟΥ ΚΑΙ ΚΟΛΟΚΟΤΡΩΝΗ 1,  12242",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9976967,23.6856317,Δημόσιο,Public
Νηπιαγωγεία,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051063,"ΚΑΠΠΑΔΟΚΙΑΣ 21,  13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0274126,23.6939206,Δημόσιο,Public
Νηπιαγωγεία,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050859,"ΟΛΥΜΠΙΟΝΙΚΩΝ ΚΑΙ ΚΟΤΖΙΑ,  12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0205559,23.6760943,Δημόσιο,Public
Νηπιαγωγεία,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9051637,"ΚΩΣΤΑ ΒΑΡΝΑΛΗ 39,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0424994,23.6893967,Δημόσιο,Public
Νηπιαγωγεία,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051595,"ΑΝΟΙΞΕΩΣ ΚΑΙ ΠΑΠΑΝΙΚΟΛΗ 9,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0109136,23.6707617,Δημόσιο,Public
Νηπιαγωγεία,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051046,"ΙΕΡΟΛΟΧΙΤΩΝ 1,  12244",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.988571,23.6751262,Δημόσιο,Public
Νηπιαγωγεία,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051064,"ΒΙΤΥΒΙΛΙΑ 34,  13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,,,Δημόσιο,Public
Νηπιαγωγεία,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050860,"Αλμυρού 9,  12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0204689,23.6877249,Δημόσιο,Public
Νηπιαγωγεία,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9520643,"ΠΕΛΟΠΟΝΝΗΣΟΥ ΚΑΙ ΒΟΡΕΙΟΥ ΗΠΕΙΡΟΥ,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0417783,23.6792118,Δημόσιο,Public
Νηπιαγωγεία,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051829,"ΚΕΡΚΥΡΑΣ 10,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0038405,23.6681259,Δημόσιο,Public
Νηπιαγωγεία,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051048,"ΟΛΥΜΠΙΑΣ ΚΑΙ ΚΟΡΙΝΘΟΥ 1,  12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9968252,23.6758883,Δημόσιο,Public
Νηπιαγωγεία,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051065,"ΒΕΛΕΣΤΙΝΟΥ 40,  13123",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0335047,23.6987671,Δημόσιο,Public
Νηπιαγωγεία,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050861,"ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ ΚΑΙ ΠΛΑΤΩΝΟΣ 40,  12132",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0166611,23.6994993,Δημόσιο,Public
Νηπιαγωγεία,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ - ΕΛΛΗ ΑΛΕΞΙΟΥ,9051918,"ΚΝΩΣΟΥ & ΗΦΑΙΣΤΟΥ,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0383382,23.6703359,Δημόσιο,Public
Νηπιαγωγεία,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΙΔΑΡΙΟΥ,9051837,"ΜΠΟΥΜΠΟΥΛΙΝΑΣ ΚΑΙ ΝΑΞΟΥ,  12462",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0203208,23.6505574,Δημόσιο,Public
Νηπιαγωγεία,16ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051047,"ΠΑΠΟΥΛΑ 76,  12244",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9906124,23.6684771,Δημόσιο,Public
Νηπιαγωγεία,16ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051238,"ΚΑΡΠΕΝΗΣΙΟΥ 30,  13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0247609,23.7053038,Δημόσιο,Public
Νηπιαγωγεία,16ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050862,"ΠΥΡΓΙΩΤΙΣΣΗΣ ΚΑΙ ΛΥΚΟΣΟΥΡΑΣ,  12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0106153,23.6871121,Δημόσιο,Public
Νηπιαγωγεία,16ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9521205,"ΣΟΥΛΙΟΥ 52,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0457453,23.6761411,Δημόσιο,Public
Νηπιαγωγεία,16ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9520642,"ΡΙΜΙΝΙ 2,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,44.0565776,12.5713325,Δημόσιο,Public
Νηπιαγωγεία,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051049,"ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ 22α ΚΑΙ ΕΥΡΥΤΑΝΙΑΣ,  12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.004104,23.6723892,Δημόσιο,Public
Νηπιαγωγεία,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051409,"ΠΕΤΡΟΥΠΟΛΕΩΣ 76,  13123",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.035305,23.6950756,Δημόσιο,Public
Νηπιαγωγεία,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050863,"ΛΥΣΙΑ ΚΑΙ ΛΑΔΑ,  12132",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0088023,23.7090778,Δημόσιο,Public
Νηπιαγωγεία,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9521206,"ΒΑΛΤΕΤΣΙΟΥ 25,  13232",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.98432950000001,23.7366209,Δημόσιο,Public
Νηπιαγωγεία,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9521257,"ΗΛΙΑ ΒΕΝΕΖΗ ΚΑΙ ΔΩΔΕΚΑΝΗΣΟΥ 41,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0092808,23.662067,Δημόσιο,Public
Νηπιαγωγεία,18ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051410,"ΑΡΓΥΡΟΚΑΣΤΡΟΥ 49,  13123",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0400393,23.7021769,Δημόσιο,Public
Νηπιαγωγεία,18ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050921,"ΙΘΑΚΗΣ ΚΑΙ ΡΟΔΟΥ,  12133",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0172765,23.7030914,Δημόσιο,Public
Νηπιαγωγεία,18ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9521652,"ΘΕΣΣΑΛΙΑΣ ΚΑΙ ΡΗΓΑ ΦΕΡΑΙΟΥ,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0371823,23.682448,Δημόσιο,Public
Νηπιαγωγεία,18ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9059235,"ΚΥΠΡΙΩΝ ΑΓΩΝΙΣΤΩΝ 72,  12462",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0183468,23.6483036,Δημόσιο,Public
Νηπιαγωγεία,19ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051518,"ΒΡΥΣΗΙΔΟΣ 53 και ΠΟΛΥΦΗΜΟΥ,  13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0290412,23.7060976,Δημόσιο,Public
Νηπιαγωγεία,19ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050985,"ΚΕΡΚΥΡΑΣ 15,  12133",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0147756,23.7129558,Δημόσιο,Public
Νηπιαγωγεία,1ο ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9520805,"ΚΑΠΠΑΔΟΚΙΑΣ 9,  13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0272412,23.6961487,Δημόσιο,Public
Νηπιαγωγεία,1ο ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9520637,"ΦΙΛΙΚΩΝ 65,  12131",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.00059780000001,23.6940637,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9050335,"ΚΑΛΑΒΡΥΤΩΝ 52,  12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.99018909999999,23.654903,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9050420,"ΜΑΥΡΟΜΙΧΑΛΗ 12,  13561",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0237276,23.7197861,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050345,"ΣΜΥΡΝΗΣ ΚΑΙ ΜΑΓΝΗΣΙΑΣ 58,  12242",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.9949713,23.6851452,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050434,"ΝΑΥΣΙΚΑΣ ΚΑΙ ΕΚΤΟΡΟΣ,  13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.034452,23.7097571,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9050258,"ΘΕΣΣΑΛΟΝΙΚΗΣ 37,  13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0609148,23.7125873,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050378,"ΔΗΜΟΣΘΕΝΟΥΣ 44,  12132",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0144237,23.7033871,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9050442,"ΣΟΥΛΙΟΥ 52,  13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0457453,23.6761411,Δημόσιο,Public
Νηπιαγωγεία,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9050368,"ΧΡΙΣΤΟΦΟΡΟΥ ΠΕΡΡΑΙΒΟΥ 8,  12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0049122,23.6571349,Δημόσιο,Public
Νηπιαγωγεία,20ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051222,"ΡΗΓΑ ΦΕΡΑΙΟΥ ΚΑΙ ΚΑΠΟΔΙΣΤΡΙΟΥ,  12241",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,37.99020160000001,23.6787856,Δημόσιο,Public
Νηπιαγωγεία,20ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051591,"ΠΟΛΥΤΕΚΝΩΝ 12,  13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.02481600000001,23.7024315,Δημόσιο,Public
Νηπιαγωγεία,20ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051050,"ΙΘΑΚΗΣ ΚΑΙ ΡΟΔΟΥ,  12133",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0172765,23.7030914,Δημόσιο,Public
Νηπιαγωγεία,21ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051592,"ΑΝΔΡΟΥ ΚΑΙ ΣΠΕΤΣΩΝ,  13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0318309,23.7148344,Δημόσιο,Public
Νηπιαγωγεία,21ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051051,"ΦΙΛΙΚΩΝ ΚΑΙ ΑΠΠΙΑΝΟΥ 2,  12131",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,38.0026585,23.6950702,Δημόσιο,Public
